open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up,pre_open,pre_open_time,pre_high,pre_high_time,pre_low,pre_low_time,pre_close,pre_close_time,first_fifteen_open,first_fifteen_open_time,first_fifteen_high,first_fifteen_high_time,first_fifteen_low,first_fifteen_low_time,first_fifteen_close,first_fifteen_close_time,first_thirty_open,first_thirty_open_time,first_thirty_high,first_thirty_high_time,first_thirty_low,first_thirty_low_time,first_thirty_close,first_thirty_close_time,first_hour_open,first_hour_open_time,first_hour_high,first_hour_high_time,first_hour_low,first_hour_low_time,first_hour_close,first_hour_close_time,ten_thirty_to_close_open,ten_thirty_to_close_open_time,ten_thirty_to_close_high,ten_thirty_to_close_high_time,ten_thirty_to_close_low,ten_thirty_to_close_low_time,ten_thirty_to_close_close,ten_thirty_to_close_close_time,second_fifteen_open,second_fifteen_open_time,second_fifteen_high,second_fifteen_high_time,second_fifteen_low,second_fifteen_low_time,second_fifteen_close,second_fifteen_close_time,second_thirty_open,second_thirty_open_time,second_thirty_high,second_thirty_high_time,second_thirty_low,second_thirty_low_time,second_thirty_close,second_thirty_close_time,second_hour_open,second_hour_open_time,second_hour_high,second_hour_high_time,second_hour_low,second_hour_low_time,second_hour_close,second_hour_close_time,eleven_thirty_to_close_open,eleven_thirty_to_close_open_time,eleven_thirty_to_close_high,eleven_thirty_to_close_high_time,eleven_thirty_to_close_low,eleven_thirty_to_close_low_time,eleven_thirty_to_close_close,eleven_thirty_to_close_close_time,third_fifteen_open,third_fifteen_open_time,third_fifteen_high,third_fifteen_high_time,third_fifteen_low,third_fifteen_low_time,third_fifteen_close,third_fifteen_close_time,third_thirty_open,third_thirty_open_time,third_thirty_high,third_thirty_high_time,third_thirty_low,third_thirty_low_time,third_thirty_close,third_thirty_close_time,third_hour_open,third_hour_open_time,third_hour_high,third_hour_high_time,third_hour_low,third_hour_low_time,third_hour_close,third_hour_close_time,twelve_thirty_to_close_open,twelve_thirty_to_close_open_time,twelve_thirty_to_close_high,twelve_thirty_to_close_high_time,twelve_thirty_to_close_low,twelve_thirty_to_close_low_time,twelve_thirty_to_close_close,twelve_thirty_to_close_close_time,float,shares,market_cap
2.28,3.1,1.96,1.98,213121320,2020-10-30 05:00:00,BLRX,2020-10-30,1.48,54.05405405405404,True,1.989,07:35:00,2.39,09:30:00,1.94,07:40:00,2.1506,09:30:00,2.15,09:35:00,2.39,09:30:00,2.06,09:35:00,2.3593,09:45:00,2.15,09:35:00,2.4,09:50:00,2.06,09:35:00,2.11,10:00:00,2.15,09:35:00,2.4,09:50:00,2.06,09:35:00,2.27,10:30:00,2.27,10:35:00,3.1,11:40:00,1.96,15:55:00,2.03,16:00:00,2.355,09:50:00,2.4,09:50:00,2.1,10:00:00,2.11,10:00:00,2.115,10:05:00,2.35,10:30:00,2.1,10:00:00,2.27,10:30:00,2.27,10:35:00,3.03,11:20:00,2.14,10:30:00,2.875,11:30:00,2.875,11:35:00,3.1,11:40:00,1.96,15:55:00,2.03,16:00:00,2.115,10:05:00,2.31,10:10:00,2.1,10:00:00,2.12,10:15:00,2.27,10:35:00,2.63,11:00:00,2.14,10:30:00,2.58,11:00:00,2.875,11:35:00,3.1,11:40:00,2.54,12:30:00,2.5452,12:30:00,2.5414,12:35:00,2.77,13:30:00,1.96,15:55:00,2.03,16:00:00,23.02,43.03,63.68
4.89,6.34,4.38,4.88,244201720,2021-05-04 05:00:00,BLRX,2021-05-04,3.19,53.29153605015673,True,4.34,07:35:00,5.74,08:30:00,3.84,07:30:00,5.0,09:30:00,5.02,09:35:00,5.86,09:45:00,4.75,09:30:00,5.86,09:45:00,5.02,09:35:00,6.1,09:50:00,4.75,09:30:00,5.05,10:00:00,5.02,09:35:00,6.1,09:50:00,4.41,10:30:00,4.49,10:30:00,4.482,10:35:00,6.34,13:45:00,4.38,10:35:00,4.8,16:00:00,5.86,09:50:00,6.1,09:50:00,5.05,10:00:00,5.05,10:00:00,5.08,10:05:00,5.9012,10:00:00,4.41,10:30:00,4.49,10:30:00,4.482,10:35:00,5.7,11:30:00,4.38,10:35:00,5.5,11:30:00,5.4983,11:35:00,6.34,13:45:00,4.67,15:55:00,4.8,16:00:00,5.08,10:05:00,5.9012,10:00:00,4.92,10:05:00,5.07,10:15:00,4.482,10:35:00,5.05,11:00:00,4.38,10:35:00,4.96,11:00:00,5.4983,11:35:00,6.06,11:40:00,4.91,12:15:00,5.66,12:30:00,5.66,12:35:00,6.34,13:45:00,4.67,15:55:00,4.8,16:00:00,23.02,43.03,137.27
1.93,2.97,1.84,2.1,805430840,2020-12-30 06:00:00,BNGO,2020-12-30,1.33,45.1127819548872,True,1.8,07:35:00,2.14,09:30:00,1.65,08:45:00,1.89,09:30:00,1.88,09:35:00,2.2,09:45:00,1.84,09:30:00,2.1599,09:45:00,1.88,09:35:00,2.39,09:50:00,1.84,09:30:00,2.03,10:00:00,1.88,09:35:00,2.39,09:50:00,1.84,09:30:00,2.215,10:30:00,2.2191,10:35:00,2.97,11:40:00,2.05,15:00:00,2.12,16:00:00,2.1538,09:50:00,2.39,09:50:00,2.03,10:00:00,2.03,10:00:00,2.035,10:05:00,2.26,10:15:00,2.03,10:00:00,2.215,10:30:00,2.2191,10:35:00,2.89,11:30:00,2.13,10:30:00,2.86,11:30:00,2.86,11:35:00,2.97,11:40:00,2.05,15:00:00,2.12,16:00:00,2.035,10:05:00,2.26,10:15:00,2.03,10:00:00,2.2111,10:15:00,2.2191,10:35:00,2.48,11:00:00,2.13,10:30:00,2.41,11:00:00,2.86,11:35:00,2.97,11:40:00,2.43,12:10:00,2.5589,12:30:00,2.5534,12:35:00,2.69,13:20:00,2.05,15:00:00,2.12,16:00:00,276.45,278.79,370.79
2.93,3.47,2.57,3.08,483750820,2020-12-31 06:00:00,BNGO,2020-12-31,2.1,39.523809523809526,True,2.49,07:35:00,3.47,09:30:00,2.38,07:30:00,3.1385,09:30:00,3.1391,09:35:00,3.47,09:30:00,2.7,09:30:00,2.9,09:45:00,3.1391,09:35:00,3.47,09:30:00,2.69,09:55:00,2.7829,10:00:00,3.1391,09:35:00,3.47,09:30:00,2.57,10:05:00,2.7023,10:30:00,2.7,10:35:00,3.25,16:00:00,2.58,10:45:00,3.23,16:00:00,2.9,09:50:00,3.04,09:45:00,2.69,09:55:00,2.7829,10:00:00,2.7811,10:05:00,2.82,10:00:00,2.57,10:05:00,2.7023,10:30:00,2.7,10:35:00,2.9896,11:15:00,2.58,10:45:00,2.8,11:30:00,2.8,11:35:00,3.25,16:00:00,2.73,11:30:00,3.23,16:00:00,2.7811,10:05:00,2.82,10:00:00,2.57,10:05:00,2.765,10:15:00,2.7,10:35:00,2.89,10:55:00,2.58,10:45:00,2.79,11:00:00,2.8,11:35:00,2.98,11:30:00,2.73,11:30:00,2.7872,12:30:00,2.7845,12:35:00,3.25,16:00:00,2.73,12:40:00,3.23,16:00:00,276.45,278.79,585.46
5.21,7.24,4.51,7.2,583898250,2021-01-04 06:00:00,BNGO,2021-01-04,3.08,69.15584415584415,True,4.85,07:35:00,5.3,09:25:00,4.24,07:55:00,4.61,09:30:00,4.61,09:35:00,5.28,09:30:00,4.51,09:30:00,4.9186,09:45:00,4.61,09:35:00,5.38,10:00:00,4.51,09:30:00,5.32,10:00:00,4.61,09:35:00,5.58,10:20:00,4.51,09:30:00,5.2467,10:30:00,5.24,10:35:00,7.24,15:55:00,5.16,10:35:00,6.9,16:00:00,4.9147,09:50:00,5.38,10:00:00,4.61,09:50:00,5.32,10:00:00,5.3101,10:05:00,5.58,10:20:00,4.68,10:00:00,5.2467,10:30:00,5.24,10:35:00,7.11,11:05:00,5.16,10:35:00,6.1183,11:30:00,6.119,11:35:00,7.24,15:55:00,5.77,11:30:00,6.9,16:00:00,5.3101,10:05:00,5.5,10:10:00,4.68,10:00:00,5.3492,10:15:00,5.24,10:35:00,6.8,11:00:00,5.16,10:35:00,6.4299,11:00:00,6.119,11:35:00,6.48,12:00:00,5.77,11:30:00,6.1592,12:30:00,6.15,12:35:00,7.24,15:55:00,5.87,12:45:00,6.9,16:00:00,276.45,278.79,858.67
6.9,10.49,5.29,9.26,124594723,2021-03-23 05:00:00,BNTC,2021-03-23,3.19,116.30094043887148,True,7.75,07:35:00,8.2,07:30:00,6.52,09:30:00,6.66,09:30:00,6.661,09:35:00,7.4,09:30:00,6.08,09:45:00,6.12,09:45:00,6.661,09:35:00,7.4,09:30:00,5.82,09:55:00,5.88,10:00:00,6.661,09:35:00,7.4,09:30:00,5.63,10:15:00,6.08,10:30:00,6.0899,10:35:00,10.49,15:30:00,5.29,10:55:00,9.17,16:00:00,6.1199,09:50:00,6.53,09:45:00,5.82,09:55:00,5.88,10:00:00,5.88,10:05:00,6.15,10:30:00,5.63,10:15:00,6.08,10:30:00,6.0899,10:35:00,6.19,10:35:00,5.29,10:55:00,5.605,11:30:00,5.6081,11:35:00,10.49,15:30:00,5.35,11:40:00,9.17,16:00:00,5.88,10:05:00,6.09,10:00:00,5.63,10:15:00,5.8202,10:15:00,6.0899,10:35:00,6.19,10:35:00,5.29,10:55:00,5.42,11:00:00,5.6081,11:35:00,5.76,12:15:00,5.35,11:40:00,5.67,12:30:00,5.6615,12:35:00,10.49,15:30:00,5.55,12:30:00,9.17,16:00:00,3.82,4.75,15.15
15.87,24.34,11.29,11.77,95482784,2021-02-10 06:00:00,BPTH,2021-02-10,5.2,205.19230769230765,True,7.68,07:35:00,19.5,09:30:00,7.53,07:30:00,15.95,09:30:00,16.65,09:35:00,24.04,09:45:00,15.0,09:30:00,22.9643,09:45:00,16.65,09:35:00,24.34,09:50:00,15.0,09:30:00,21.3505,10:00:00,16.65,09:35:00,24.34,09:50:00,15.0,09:30:00,18.4063,10:30:00,18.37,10:35:00,21.67,11:10:00,11.29,15:25:00,11.45,16:00:00,23.075,09:50:00,24.34,09:50:00,18.86,09:45:00,21.3505,10:00:00,21.7,10:05:00,23.6994,10:00:00,17.23,10:20:00,18.4063,10:30:00,18.37,10:35:00,21.67,11:10:00,15.11,10:40:00,17.58,11:30:00,17.57,11:35:00,19.85,12:35:00,11.29,15:25:00,11.45,16:00:00,21.7,10:05:00,23.6994,10:00:00,18.25,10:10:00,19.66,10:15:00,18.37,10:35:00,19.0,10:55:00,15.11,10:40:00,18.3301,11:00:00,17.57,11:35:00,18.92,12:15:00,16.0,12:00:00,18.8899,12:30:00,18.87,12:35:00,19.85,12:35:00,11.29,15:25:00,11.45,16:00:00,6.9,6.95,36.14
9.73,10.17,7.26,7.63,21683813,2021-04-05 05:00:00,BPTH,2021-04-05,7.15,36.08391608391608,True,8.32,07:35:00,10.17,09:30:00,8.0,07:30:00,9.1695,09:30:00,9.12,09:35:00,10.17,09:30:00,8.31,09:45:00,8.44,09:45:00,9.12,09:35:00,10.17,09:30:00,8.31,09:45:00,9.04,10:00:00,9.12,09:35:00,10.17,09:30:00,7.93,10:30:00,8.03,10:30:00,8.03,10:35:00,8.38,10:55:00,7.26,15:00:00,7.38,16:00:00,8.44,09:50:00,9.1,10:00:00,8.31,09:45:00,9.04,10:00:00,9.02,10:05:00,9.1,10:00:00,7.93,10:30:00,8.03,10:30:00,8.03,10:35:00,8.38,10:55:00,7.82,11:25:00,7.9176,11:30:00,7.9,11:35:00,8.38,13:25:00,7.26,15:00:00,7.38,16:00:00,9.02,10:05:00,9.1,10:00:00,8.19,10:15:00,8.3101,10:15:00,8.03,10:35:00,8.38,10:55:00,7.93,10:30:00,8.0501,11:00:00,7.9,11:35:00,8.29,12:00:00,7.87,11:30:00,8.074,12:30:00,8.1399,12:35:00,8.38,13:25:00,7.26,15:00:00,7.38,16:00:00,6.9,6.95,49.69
16.0,16.0,10.0,10.4,2028492,2020-12-23 06:00:00,BREZ,2020-12-23,10.62,50.659133709981184,True,,,,,,,,,,,16.0,,16.0,,16.0,09:40:00,13.215,09:50:00,16.0,09:40:00,13.215,09:50:00,13.215,09:50:00,13.215,09:50:00,16.0,09:40:00,10.0,10:05:00,10.0,10:10:00,10.925,10:40:00,10.95,10:35:00,10.06,12:45:00,10.4,15:45:00,,,13.215,,13.215,,13.215,09:50:00,10.0,10:10:00,11.0,10:05:00,10.0,10:05:00,10.0,10:10:00,10.925,10:40:00,10.95,10:35:00,10.12,11:00:00,10.2,11:30:00,10.2,11:35:00,10.55,11:35:00,10.06,12:45:00,10.4,15:45:00,10.0,10:10:00,11.0,10:05:00,10.0,10:05:00,10.0,10:10:00,10.925,10:40:00,10.95,10:35:00,10.12,11:00:00,10.16,11:00:00,10.2,11:35:00,10.55,11:35:00,10.19,11:30:00,10.25,12:15:00,10.06,12:50:00,10.42,15:45:00,10.06,12:45:00,10.4,15:45:00,10.0,20.2,214.52
0.44,0.44,0.2592,0.29,3189200,2020-12-28 06:00:00,BREZR,2020-12-28,0.288,52.77777777777779,True,0.46,07:35:00,0.52,07:30:00,0.4,08:35:00,0.43,09:30:00,0.420471,09:35:00,0.44,09:30:00,0.38,09:35:00,0.42,09:45:00,0.420471,09:35:00,0.44,09:30:00,0.38,09:35:00,0.410139,10:00:00,0.420471,09:35:00,0.44,09:30:00,0.332,10:20:00,0.35,10:30:00,0.35,10:35:00,0.37,10:30:00,0.2592,13:40:00,0.3099,16:00:00,0.42,09:50:00,0.42,09:45:00,0.41,09:45:00,0.410139,10:00:00,0.410644,10:05:00,0.4199,10:00:00,0.332,10:20:00,0.35,10:30:00,0.35,10:35:00,0.37,10:30:00,0.29,10:55:00,0.291135,11:30:00,0.299279,11:35:00,0.31,16:00:00,0.2592,13:40:00,0.3099,16:00:00,0.410644,10:05:00,0.4199,10:00:00,0.39,10:15:00,0.39015,10:15:00,0.35,10:35:00,0.37,10:30:00,0.29,10:55:00,0.315,11:00:00,0.299279,11:35:00,0.3,11:35:00,0.29,11:30:00,0.3,12:30:00,0.3,12:35:00,0.31,16:00:00,0.2592,13:40:00,0.3099,16:00:00,0.0,0.0,0.00
1.395,1.6,1.21,1.45,227587410,2021-06-30 05:00:00,BRQS,2021-06-30,0.9951,40.18691588785047,True,1.26,07:35:00,1.48,09:10:00,1.23,07:30:00,1.26,09:30:00,1.2679,09:35:00,1.4,09:30:00,1.21,09:40:00,1.27,09:45:00,1.2679,09:35:00,1.45,09:55:00,1.21,09:40:00,1.42,10:00:00,1.2679,09:35:00,1.45,09:55:00,1.21,09:40:00,1.43,10:30:00,1.435,10:35:00,1.6,15:30:00,1.25,10:50:00,1.53,16:00:00,1.2773,09:50:00,1.45,09:55:00,1.23,09:45:00,1.42,10:00:00,1.42,10:05:00,1.45,10:00:00,1.3,10:15:00,1.43,10:30:00,1.435,10:35:00,1.45,10:45:00,1.25,10:50:00,1.34,11:30:00,1.34,11:35:00,1.6,15:30:00,1.25,12:15:00,1.53,16:00:00,1.42,10:05:00,1.45,10:00:00,1.3,10:15:00,1.3083,10:15:00,1.435,10:35:00,1.45,10:45:00,1.25,10:50:00,1.32,11:00:00,1.34,11:35:00,1.36,11:30:00,1.25,12:15:00,1.29,12:30:00,1.29,12:35:00,1.6,15:30:00,1.275,12:35:00,1.53,16:00:00,56.54,89.37,88.93
2.63,8.8,2.61,3.19,112926799,2021-02-05 06:00:00,BSQR,2021-02-05,1.9,38.42105263157895,True,2.39,07:35:00,4.46,07:45:00,2.3,08:10:00,2.93,09:30:00,2.9492,09:35:00,3.85,09:40:00,2.61,09:30:00,2.957,09:45:00,2.9492,09:35:00,3.85,09:40:00,2.61,09:30:00,3.065,10:00:00,2.9492,09:35:00,4.85,10:20:00,2.61,09:30:00,3.86,10:30:00,3.87,10:35:00,8.8,11:45:00,3.07,15:50:00,3.2,16:00:00,2.95,09:50:00,3.85,09:45:00,2.8,09:50:00,3.065,10:00:00,3.05,10:05:00,4.85,10:20:00,2.83,10:05:00,3.86,10:30:00,3.87,10:35:00,7.9,11:00:00,3.78,10:30:00,6.32,11:30:00,6.355,11:35:00,8.8,11:45:00,3.07,15:50:00,3.2,16:00:00,3.05,10:05:00,4.4,10:15:00,2.83,10:05:00,4.1922,10:15:00,3.87,10:35:00,7.9,11:00:00,3.78,10:30:00,6.74,11:00:00,6.355,11:35:00,8.8,11:45:00,5.63,12:30:00,5.7,12:30:00,5.7001,12:35:00,6.43,12:30:00,3.07,15:50:00,3.2,16:00:00,12.5,13.19,25.06
4.26,7.24,4.05,5.69,55684455,2021-02-08 06:00:00,BSQR,2021-02-08,3.19,33.5423197492163,True,4.15,07:35:00,4.82,09:30:00,3.81,07:35:00,4.54,09:30:00,4.54,09:35:00,4.82,09:30:00,4.05,09:40:00,4.2248,09:45:00,4.54,09:35:00,4.82,09:30:00,4.05,09:40:00,4.6006,10:00:00,4.54,09:35:00,6.0,10:15:00,4.05,09:40:00,5.15,10:30:00,5.1532,10:35:00,7.24,11:15:00,5.0,12:45:00,5.65,16:00:00,4.22,09:50:00,4.8,10:00:00,4.17,09:45:00,4.6006,10:00:00,4.635,10:05:00,6.0,10:15:00,4.38,10:00:00,5.15,10:30:00,5.1532,10:35:00,7.24,11:15:00,5.04,10:30:00,6.75,11:30:00,6.7744,11:35:00,6.9397,11:30:00,5.0,12:45:00,5.65,16:00:00,4.635,10:05:00,6.0,10:15:00,4.38,10:00:00,5.48,10:15:00,5.1532,10:35:00,6.45,10:50:00,5.04,10:30:00,5.81,11:00:00,6.7744,11:35:00,6.9397,11:30:00,5.18,12:20:00,5.5299,12:30:00,5.525,12:35:00,6.2,13:40:00,5.0,12:45:00,5.65,16:00:00,12.5,13.19,42.08
4.16,8.2,3.88,8.04,240691000,2021-06-29 05:00:00,BSQR,2021-06-29,2.62,58.77862595419847,True,4.67,07:35:00,5.14,08:40:00,3.98,09:30:00,4.17,09:30:00,4.17,09:35:00,4.48,09:40:00,3.88,09:45:00,3.96,09:45:00,4.17,09:35:00,4.74,10:00:00,3.88,09:45:00,4.53,10:00:00,4.17,09:35:00,4.74,10:00:00,3.88,09:45:00,4.58,10:30:00,4.58,10:35:00,8.43,16:00:00,4.21,10:30:00,8.2,16:00:00,3.9675,09:50:00,4.74,10:00:00,3.88,09:45:00,4.53,10:00:00,4.531,10:05:00,4.74,10:00:00,3.97,10:00:00,4.58,10:30:00,4.58,10:35:00,5.52,11:30:00,4.21,10:30:00,5.2,11:30:00,5.2,11:35:00,8.43,16:00:00,4.79,11:55:00,8.2,16:00:00,4.531,10:05:00,4.74,10:00:00,3.97,10:00:00,4.23,10:15:00,4.58,10:35:00,5.28,10:55:00,4.21,10:30:00,4.755,11:00:00,5.2,11:35:00,5.65,12:30:00,4.79,11:55:00,5.61,12:30:00,5.61,12:35:00,8.43,16:00:00,5.25,12:30:00,8.2,16:00:00,12.5,13.19,34.56
8.35,8.53,5.8,6.07,44567763,2021-04-06 05:00:00,BTX,2021-04-06,4.67,78.80085653104925,True,7.97,07:35:00,8.73,09:15:00,7.86,09:30:00,7.91,09:30:00,7.91,09:35:00,8.53,09:30:00,7.39,09:45:00,7.3977,09:45:00,7.91,09:35:00,8.53,09:30:00,7.08,10:00:00,7.0901,10:00:00,7.91,09:35:00,8.53,09:30:00,6.58,10:30:00,6.6399,10:30:00,6.6399,10:35:00,6.85,10:30:00,5.8,15:55:00,5.95,16:00:00,7.4,09:50:00,8.45,09:45:00,7.08,10:00:00,7.0901,10:00:00,7.0907,10:05:00,7.37,10:00:00,6.58,10:30:00,6.6399,10:30:00,6.6399,10:35:00,6.85,10:30:00,6.23,11:15:00,6.31,11:30:00,6.32,11:35:00,6.85,11:40:00,5.8,15:55:00,5.95,16:00:00,7.0907,10:05:00,7.37,10:00:00,7.02,10:05:00,7.02,10:15:00,6.6399,10:35:00,6.85,10:30:00,6.51,10:40:00,6.5799,11:00:00,6.32,11:35:00,6.85,11:40:00,6.11,12:30:00,6.1699,12:30:00,6.1586,12:35:00,6.37,13:00:00,5.8,15:55:00,5.95,16:00:00,0.0,1.48,6.91
71.0,80.67,57.6301,78.5,31992978,2021-05-03 05:00:00,BTX,2021-05-03,49.8,42.570281124498,True,67.65,07:35:00,80.67,09:30:00,61.74,08:25:00,67.36,09:30:00,67.8,09:35:00,80.67,09:30:00,63.25,09:40:00,67.265,09:45:00,67.8,09:35:00,80.67,09:30:00,60.63,09:50:00,66.7715,10:00:00,67.8,09:35:00,80.67,09:30:00,60.63,09:50:00,64.39,10:30:00,64.3801,10:35:00,79.2,15:55:00,57.6301,11:30:00,75.31,16:00:00,67.1201,09:50:00,69.0,09:45:00,60.63,09:50:00,66.7715,10:00:00,66.935,10:05:00,71.95,10:15:00,61.3801,10:25:00,64.39,10:30:00,64.3801,10:35:00,66.4999,10:50:00,57.6301,11:30:00,60.09,11:30:00,60.01,11:35:00,79.2,15:55:00,57.6301,11:30:00,75.31,16:00:00,66.935,10:05:00,71.95,10:15:00,61.5,10:00:00,71.82,10:15:00,64.3801,10:35:00,66.4999,10:50:00,61.1,10:50:00,63.63,11:00:00,60.01,11:35:00,63.5,12:00:00,57.6301,11:30:00,61.8199,12:30:00,61.6,12:35:00,79.2,15:55:00,60.34,12:30:00,75.31,16:00:00,0.0,1.48,73.70
218.9,221.0,183.6,186.83,33562126,2021-01-26 06:00:00,BYND,2021-01-26,158.73,37.90713790713792,True,159.4,07:35:00,227.5,09:20:00,159.2,07:30:00,211.1616,09:30:00,211.1637,09:35:00,221.0,09:30:00,198.823,09:40:00,210.45,09:45:00,211.1637,09:35:00,221.0,09:30:00,198.525,10:00:00,202.9,10:00:00,211.1637,09:35:00,221.0,09:30:00,196.01,10:15:00,203.1494,10:30:00,203.34,10:35:00,204.8,10:30:00,183.6,15:40:00,187.0,16:00:00,210.76,09:50:00,211.9599,09:50:00,198.525,10:00:00,202.9,10:00:00,202.9,10:05:00,207.0,10:00:00,196.01,10:15:00,203.1494,10:30:00,203.34,10:35:00,204.8,10:30:00,187.5,11:15:00,189.2786,11:30:00,189.3899,11:35:00,192.35,14:45:00,183.6,15:40:00,187.0,16:00:00,202.9,10:05:00,207.0,10:00:00,196.01,10:15:00,199.08,10:15:00,203.34,10:35:00,204.8,10:30:00,188.52,11:00:00,190.72,11:00:00,189.3899,11:35:00,191.9899,11:30:00,184.5,11:55:00,190.26,12:30:00,190.34,12:35:00,192.35,14:45:00,183.6,15:40:00,187.0,16:00:00,56.18,62.94,9990.47
7.5,10.5,5.72,10.5,93871454,2020-11-30 06:00:00,CAAS,2020-11-30,3.83,95.822454308094,True,4.55,07:35:00,7.75,09:10:00,4.5,07:35:00,6.9549,09:30:00,6.96,09:35:00,7.75,09:30:00,6.36,09:45:00,6.47,09:45:00,6.96,09:35:00,7.75,09:30:00,6.33,09:50:00,6.75,10:00:00,6.96,09:35:00,7.75,09:30:00,5.97,10:25:00,6.1068,10:30:00,6.09,10:35:00,11.23,16:00:00,5.72,10:45:00,10.8,16:00:00,6.47,09:50:00,6.95,09:45:00,6.33,09:50:00,6.75,10:00:00,6.75,10:05:00,6.95,10:05:00,5.97,10:25:00,6.1068,10:30:00,6.09,10:35:00,6.52,11:20:00,5.72,10:45:00,6.28,11:30:00,6.3,11:35:00,11.23,16:00:00,6.12,11:35:00,10.8,16:00:00,6.75,10:05:00,6.95,10:05:00,6.09,10:15:00,6.101,10:15:00,6.09,10:35:00,6.21,10:55:00,5.72,10:45:00,6.0599,11:00:00,6.3,11:35:00,7.04,12:25:00,6.12,11:35:00,6.72,12:30:00,6.71,12:35:00,11.23,16:00:00,6.2,12:55:00,10.8,16:00:00,11.6,30.85,118.16
3.6,7.97,3.12,4.15,287175030,2021-01-29 06:00:00,CATB,2021-01-29,2.43,48.14814814814815,True,3.73,08:05:00,4.43,08:00:00,2.49,08:00:00,3.39,09:30:00,3.39,09:35:00,3.73,09:30:00,3.21,09:45:00,3.2999,09:45:00,3.39,09:35:00,4.48,10:00:00,3.12,09:50:00,4.4794,10:00:00,3.39,09:35:00,6.15,10:30:00,3.12,09:50:00,5.805,10:30:00,5.8,10:35:00,7.97,10:40:00,3.8,16:00:00,3.9398,16:00:00,3.2911,09:50:00,4.48,10:00:00,3.12,09:50:00,4.4794,10:00:00,4.47,10:05:00,6.15,10:30:00,3.91,10:00:00,5.805,10:30:00,5.8,10:35:00,7.97,10:40:00,4.9,11:15:00,5.51,11:30:00,5.5101,11:35:00,6.49,12:30:00,3.8,16:00:00,3.9398,16:00:00,4.47,10:05:00,5.7,10:15:00,3.91,10:00:00,4.8503,10:15:00,5.8,10:35:00,7.97,10:40:00,5.34,10:30:00,5.42,11:00:00,5.5101,11:35:00,6.49,12:30:00,5.17,11:30:00,6.4,12:30:00,6.405,12:35:00,6.49,12:30:00,3.8,16:00:00,3.9398,16:00:00,20.37,22.38,54.38
3.5,3.75,1.94,2.45,198508980,2020-09-25 05:00:00,CBAT,2020-09-25,1.35,159.25925925925924,True,3.41,07:35:00,4.16,07:45:00,2.97,07:30:00,3.1499,09:30:00,3.15,09:35:00,3.75,09:30:00,2.44,09:45:00,2.62,09:45:00,3.15,09:35:00,3.75,09:30:00,2.23,10:00:00,2.4298,10:00:00,3.15,09:35:00,3.75,09:30:00,1.94,10:30:00,2.015,10:30:00,2.015,10:35:00,2.85,12:25:00,1.94,10:30:00,2.49,16:00:00,2.62,09:50:00,2.74,09:45:00,2.23,10:00:00,2.4298,10:00:00,2.425,10:05:00,2.47,10:05:00,1.94,10:30:00,2.015,10:30:00,2.015,10:35:00,2.34,10:50:00,1.94,10:30:00,2.18,11:30:00,2.1858,11:35:00,2.85,12:25:00,2.13,14:10:00,2.49,16:00:00,2.425,10:05:00,2.47,10:05:00,2.0,10:15:00,2.05,10:15:00,2.015,10:35:00,2.34,10:50:00,1.94,10:30:00,2.18,11:00:00,2.1858,11:35:00,2.85,12:25:00,2.15,11:30:00,2.7,12:30:00,2.709,12:35:00,2.75,12:30:00,2.13,14:10:00,2.49,16:00:00,42.61,84.28,113.78
5.28,7.02,5.17,6.15,92887702,2020-11-13 06:00:00,CBAT,2020-11-13,3.97,32.99748110831234,True,5.62,07:35:00,6.15,08:05:00,5.16,09:05:00,5.45,09:30:00,5.46,09:35:00,5.85,09:35:00,5.17,09:40:00,5.38,09:45:00,5.46,09:35:00,5.99,10:00:00,5.17,09:40:00,5.825,10:00:00,5.46,09:35:00,5.99,10:00:00,5.17,09:40:00,5.5991,10:30:00,5.57,10:35:00,7.02,12:30:00,5.45,10:30:00,5.95,16:00:00,5.3827,09:50:00,5.99,10:00:00,5.2401,09:45:00,5.825,10:00:00,5.82,10:05:00,5.99,10:00:00,5.35,10:10:00,5.5991,10:30:00,5.57,10:35:00,6.85,10:45:00,5.45,10:30:00,6.24,11:30:00,6.25,11:35:00,7.02,12:30:00,5.5,14:45:00,5.95,16:00:00,5.82,10:05:00,5.99,10:00:00,5.35,10:10:00,5.7099,10:15:00,5.57,10:35:00,6.85,10:45:00,5.45,10:30:00,6.3601,11:00:00,6.25,11:35:00,7.02,12:30:00,5.96,11:30:00,6.6351,12:30:00,6.625,12:35:00,7.02,12:30:00,5.5,14:45:00,5.95,16:00:00,42.61,84.28,334.59
